MlsNumber,LivingArea,MunicipalTax,SchoolTax,LotAssessment,BuildingAssessment,Area
12077928,860.04 SF,1826.00,385.00,,,N/A
28968370,"1,520 SF",1826.00,689.00,,,N/A
13832402,998.89 SF,1828.00,380.00,,,N/A
9141263,860 SF,1832.00,598.00,,,N/A
22155623,"1,203 SF",1834.00,361.00,,,N/A
23350151,970 SF,1834.00,384.00,,,N/A
13974759,601.7 SF,1834.00,378.00,,,N/A
26185563,755 SF,1835.00,378.00,,,N/A
22936953,,1835.00,350.00,,,N/A
27276170,,1835.00,360.00,,,N/A
24077785,"1,075 SF",1836.00,367.00,,,N/A
11712229,679 SF,1837.00,380.00,,,N/A
13780099,813.75 SF,1837.00,377.00,,,N/A
18839262,753.2 SF,1839.00,382.00,,,N/A
13954532,705.04 SF,1840.00,381.00,,,N/A
27373570,850 SF,1842.00,381.00,,,N/A
18407130,934 SF,1843.00,381.00,,,N/A
13302142,"1,008 SF",1846.00,405.00,,,N/A
24075465,780 SF,1848.00,415.00,,,N/A
10732884,909 SF,1849.00,383.00,,,N/A
14681960,"1,259 SF",1849.00,406.00,,,N/A
17751356,"1,083 SF",1851.00,364.00,,,N/A
11209147,598 SF,1851.00,407.00,,,N/A
17217518,808 SF,1851.00,407.00,,,N/A
28443485,,1855.00,395.00,,,N/A
16152061,916.01 SF,1862.00,396.00,,,N/A
24151236,942 SF,1864.00,366.00,,,N/A
18303614,,1864.00,392.00,,,N/A
21426692,731 SF,1865.00,356.00,,,N/A
28906912,862.19 SF,1866.00,382.00,,,N/A
26480845,744.6 SF,1866.00,384.00,,,N/A
22913821,702 SF,1866.00,390.00,,,N/A
16812471,845 SF,1867.00,382.00,,,N/A
15836531,,1867.00,393.00,,,N/A
15095059,"1,020 SF",1868.00,345.00,,,N/A
28209454,670.59 SF,1868.00,456.00,,,N/A
26790912,931 SF,1872.00,393.00,,,N/A
16599196,712 SF,1873.00,285.00,,,N/A
16471699,"1,150 SF",1874.00,356.00,,,N/A
23691807,786 SF,1875.00,384.00,,,N/A
20501165,933.23 SF,1876.00,386.00,,,N/A
18294152,,1877.00,399.00,,,N/A
21718246,514 SF,1877.00,386.00,,,N/A
28764439,948.3 SF,1880.00,388.00,,,N/A
14672036,,1880.00,406.00,,,N/A
22511552,"1,044 SF",1883.00,387.00,,,N/A
14215247,758 SF,1884.00,390.00,,,N/A
25602045,856.81 SF,1884.00,399.00,,,N/A
16904846,"1,142 SF",1885.00,320.00,,,N/A
24562072,"1,104 SF",1886.00,367.00,,,N/A
17391385,903 SF,1887.00,399.00,,,N/A
20873645,,1896.00,390.00,,,N/A
21911956,782.54 SF,1896.00,381.00,,,N/A
15691981,787.92 SF,1896.00,354.00,,,N/A
9160050,914 SF,1897.00,351.00,,,N/A
25731571,628 SF,1898.00,389.00,,,N/A
18182798,933.2 SF,1900.00,351.00,,,N/A
22497287,878 SF,1900.00,384.00,,,N/A
26369332,805 SF,1900.00,366.00,,,N/A
25106425,662 SF,1900.00,400.00,,,N/A
22343448,800 SF,1900.00,180.00,,,N/A
18483973,,1900.00,375.00,,,N/A
22277558,"1,154 SF",1903.00,388.00,,,N/A
23442815,970 SF,1906.00,407.00,,,N/A
24798679,,1906.00,404.00,,,N/A
13975121,"1,200 SF",1906.00,409.00,,,N/A
26299462,768 SF,1907.00,401.00,,,N/A
26500985,600 SF,1907.00,650.00,,,N/A
12287073,895 SF,1907.00,399.00,,,N/A
21097046,"1,017.19 SF",1909.00,402.00,,,N/A
25450944,908 SF,1909.00,404.00,,,N/A
17858694,"1,132 SF",1915.00,375.00,,,N/A
14318717,861.1 SF,1916.00,407.00,,,N/A
20211458,750 SF,1922.00,407.00,,,N/A
14228615,850 SF,1922.00,405.00,,,N/A
26501236,793 SF,1924.00,423.00,,,N/A
28683679,"1,142.05 SF",1925.00,356.00,,,N/A
15942307,861 SF,1928.00,409.00,,,N/A
14038401,785 SF,1929.00,397.00,,,N/A
21464734,941.84 SF,1931.00,454.00,,,N/A
20788814,726 SF,1931.00,419.00,,,N/A
16955083,752.4 SF,1932.00,397.00,,,N/A
23969380,926 SF,1934.00,408.00,,,N/A
11189652,"1,550 SF",1934.00,424.00,,,N/A
24863774,538 SF,1935.00,425.00,,,N/A
19865127,682.43 SF,1937.00,404.00,,,N/A
22789042,921.39 SF,1938.00,400.00,,,N/A
25841270,717.95 SF,1938.00,401.00,,,N/A
23944933,833.13 SF,1939.00,408.00,,,N/A
21246360,"1,118 SF",1941.00,382.00,,,N/A
18521538,"1,150 SF",1946.00,383.00,,,N/A
9340935,575.87 SF,1948.00,368.00,,,N/A
26358160,857 SF,1948.00,428.00,,,N/A
22166213,,1949.00,401.00,,,N/A
23808960,895 SF,1949.00,407.00,,,N/A
10548576,861 SF,1950.00,413.00,,,N/A
20575325,757.78 SF,1950.00,428.00,,,N/A
12449011,815.9 SF,1953.00,201.00,,,N/A
21430040,"1,100 SF",1954.00,425.00,,,N/A
25285567,"1,204.48 SF",1956.00,388.00,,,N/A
24868704,781 SF,1958.00,362.00,,,N/A
11132345,760.32 SF,1958.00,369.00,,,N/A
12139325,912 SF,1959.00,359.00,,,N/A
27961413,"1,120 SF",1961.00,462.00,,,N/A
27324195,,1962.00,388.00,,,N/A
14932444,597 SF,1963.00,432.00,,,N/A
28753386,962 SF,1965.00,417.00,,,N/A
11733096,934 SF,1967.00,387.00,,,N/A
15234902,836 SF,1968.00,407.00,,,N/A
13982044,"1,110 SF",1968.00,422.00,,,N/A
13909337,906 SF,1972.00,407.00,,,N/A
24309104,,1974.00,346.00,,,N/A
19694592,897 SF,1974.00,408.00,,,N/A
20852312,905 SF,1976.00,409.00,,,N/A
18778206,709 SF,1977.00,366.00,,,N/A
20534513,883 SF,1977.00,400.00,,,N/A
11379071,892 SF,1978.00,363.00,,,N/A
22707053,822.36 SF,1978.00,416.00,,,N/A
9556545,938 SF,1980.00,401.00,,,N/A
13725455,840.66 SF,1980.00,419.00,,,N/A
14191092,,1982.00,342.00,,,N/A
26193881,875 SF,1982.00,410.00,,,N/A
17642297,762 SF,1982.00,380.00,,,N/A
11531216,520 SF,1988.00,336.00,,,N/A
16922740,"1,150 SF",1989.00,411.00,,,N/A
26434886,835 SF,1991.00,411.00,,,N/A
18239451,704 SF,1991.00,415.00,,,N/A
28828089,875 SF,1995.00,400.00,,,N/A
12251327,706.11 SF,1995.00,417.00,,,N/A
22461007,"1,084 SF",1995.00,413.00,,,N/A
18166081,679.2 SF,1996.00,411.00,,,N/A
12564442,"1,013 SF",1996.00,403.00,,,N/A
18389922,876 SF,1998.00,650.00,,,N/A
24443080,820 SF,2000.00,300.00,,,N/A
11586664,960 SF,2000.00,400.00,,,N/A
11527923,,2000.00,400.00,,,N/A
27108373,703 SF,2001.00,426.00,,,N/A
20164844,720 SF,2003.00,410.00,,,N/A
24918836,870 SF,2010.00,424.00,,,N/A
15021034,682 SF,2011.00,375.00,,,N/A
23063592,904 SF,2011.00,415.00,,,N/A
27406120,885 SF,2011.00,421.00,,,N/A
14933219,"1,050 SF",2014.00,405.00,,,N/A
19155229,"1,100 SF",2015.00,354.00,,,N/A
15718512,696.4 SF,2016.00,435.00,,,N/A
19498730,623.23 SF,2019.00,443.00,,,N/A
17407965,"1,150 SF",2023.00,418.00,,,N/A
17701995,719 SF,2025.00,375.00,,,N/A
9056220,571 SF,2026.00,414.00,,,N/A
16277806,,2027.00,360.00,,,N/A
17950341,"1,009 SF",2029.00,420.00,,,N/A
19568069,865 SF,2029.00,431.00,,,N/A
26393686,"1,015 SF",2032.00,371.00,,,N/A
28603555,791 SF,2032.00,446.00,,,N/A
23145283,794.38 SF,2038.00,434.00,,,N/A
27813785,897.4 SF,2042.00,432.00,,,N/A
16699757,500.34 SF,2044.00,829.00,,,N/A
22461212,854.34 SF,2045.00,433.00,,,N/A
18200717,903 SF,2047.00,421.00,,,N/A
27155213,735 SF,2048.00,424.00,,,N/A
17249753,739 SF,2050.00,440.00,,,N/A
28641601,"1,134 SF",2053.00,524.00,,,N/A
27412319,913.86 SF,2055.00,384.00,,,N/A
20880128,930 SF,2055.00,399.00,,,N/A
9229789,"1,150 SF",2055.00,425.00,,,N/A
20305364,720 SF,2055.00,435.00,,,N/A
14062983,"1,020 SF",2060.00,388.00,,,N/A
20535419,723 SF,2060.00,443.00,,,N/A
15688740,853.58 SF,2061.00,426.00,,,N/A
20380595,"1,266 SF",2062.00,453.00,,,N/A
9124130,609 SF,2062.00,417.00,,,N/A
28349553,966.5 SF,2063.00,460.00,,,N/A
21036444,765 SF,2064.00,427.00,,,N/A
15403157,900 SF,2066.00,437.00,,,N/A
21934891,776 SF,2068.00,396.00,,,N/A
20783300,968.75 SF,2069.00,445.00,,,N/A
11376212,917 SF,2069.00,454.00,,,N/A
25661416,"1,037 SF",2070.00,438.00,,,N/A
21118085,849 SF,2072.00,456.00,,,N/A
22071432,799.76 SF,2076.00,431.00,,,N/A
11764618,930 SF,2076.00,438.00,,,N/A
13863908,840 SF,2078.00,475.00,,,N/A
12971347,,2086.00,372.00,,,N/A
25314952,"1,070 SF",2088.00,837.00,,,N/A
18582797,"1,033 SF",2089.00,399.00,,,N/A
13696304,994 SF,2089.00,423.00,,,N/A
15243637,934 SF,2089.00,421.00,,,N/A
16151296,"1,184 SF",2089.00,440.00,,,N/A
22141619,"1,076.39 SF",2090.00,443.00,,,N/A
22564953,"1,076.39 SF",2090.00,443.00,,,N/A
13225384,862 SF,2092.00,445.00,,,N/A
16328256,766.39 SF,2094.00,430.00,,,N/A
16456072,"1,016 SF",2096.00,371.00,,,N/A
24775823,900 SF,2100.00,700.00,,,N/A
24075883,810 SF,2100.00,400.00,,,N/A
17451710,986 SF,2100.00,419.00,,,N/A
13252779,"2,361 SF",2100.00,403.00,,,N/A
10778838,579.1 SF,2100.00,524.00,,,N/A
16848669,556.49 SF,2100.00,524.00,,,N/A
24070221,"1,127 SF",2102.00,512.00,,,N/A
10745571,903.09 SF,2111.00,436.00,,,N/A
28431740,897 SF,2111.00,443.00,,,N/A
11861252,645 SF,2113.00,447.00,,,N/A
15862907,920.31 SF,2118.00,440.00,,,N/A
17543307,751.32 SF,2120.00,466.00,,,N/A
23505859,690 SF,2122.00,379.00,,,N/A
9420219,974 SF,2122.00,439.00,,,N/A
19257965,"1,117 SF",2124.00,441.00,,,N/A
27150934,830 SF,2124.00,450.00,,,N/A
23394553,948.3 SF,2125.00,440.00,,,N/A
22000445,670 SF,2127.00,467.00,,,N/A
13262693,"1,006 SF",2129.00,440.00,,,N/A
20304088,"1,148 SF",2130.00,383.00,,,N/A
28420498,"1,588 SF",2131.00,436.00,,,N/A
10714063,767 SF,2133.00,460.00,,,N/A
12645774,921.4 SF,2133.00,450.00,,,N/A
9775333,"1,446 SF",2134.00,395.00,,,N/A
12569197,800.54 SF,2135.00,469.00,,,N/A
17050978,932 SF,2137.00,421.00,,,N/A
12988023,735 SF,2137.00,441.00,,,N/A
9690608,,2138.00,444.00,,,N/A
19934095,854.65 SF,2142.00,443.00,,,N/A
20137371,"1,043.02 SF",2142.00,450.00,,,N/A
14030874,819 SF,2143.00,448.00,,,N/A
23702103,"1,092 SF",2147.00,457.00,,,N/A
28785643,"1,004 SF",2149.00,460.00,,,N/A
17334940,898 SF,2151.00,444.00,,,N/A
17373332,955 SF,2152.00,485.00,,,N/A
25828314,"1,085 SF",2156.00,420.00,,,N/A
10666729,"1,002.12 SF",2156.00,493.00,,,N/A
22375237,"1,052.71 SF",2159.00,449.00,,,N/A
28544967,588.79 SF,2159.00,474.00,,,N/A
19398647,"1,117 SF",2164.00,401.00,,,N/A
22158490,816 SF,2170.00,439.00,,,N/A
12069232,797 SF,2170.00,477.00,,,N/A
9292651,920 SF,2171.00,461.00,,,N/A
27796284,653 SF,2174.00,460.00,,,N/A
15379694,"1,545 SF",2177.00,451.00,,,N/A
23298071,,2178.00,450.00,,,N/A
13291522,626 SF,2180.00,412.00,,,N/A
9895170,"1,103.9 SF",2181.00,525.00,,,N/A
24249339,757.78 SF,2186.00,458.00,,,N/A
27119266,"1,234 SF",2188.00,467.00,,,N/A
18721411,"1,072 SF",2190.00,429.00,,,N/A
11330442,925 SF,2193.00,444.00,,,N/A
15542373,"1,007 SF",2193.00,454.00,,,N/A
13730194,997.8 SF,2194.00,454.00,,,N/A
10396617,844.9 SF,2200.00,365.00,,,N/A
20744964,946.15 SF,2200.00,447.00,,,N/A
10098435,912 SF,2201.00,431.00,,,N/A
22459930,755 SF,2202.00,473.00,,,N/A
17513632,740 SF,2204.00,486.00,,,N/A
24130434,919 SF,2206.00,466.00,,,N/A
18744830,928 SF,2206.00,458.00,,,N/A
17993806,911 SF,2206.00,474.00,,,N/A
11952067,665 SF,2207.00,234.00,,,N/A
21672683,839 SF,2208.00,468.00,,,N/A
12377164,736 SF,2215.00,470.00,,,N/A
11551699,680 SF,2222.00,404.00,,,N/A
11863492,"1,336 SF",2222.00,436.00,,,N/A
10344997,,2223.00,462.00,,,N/A
10128312,923 SF,2224.00,457.00,,,N/A
11672204,"1,300 SF",2224.00,450.00,,,N/A
27198510,,2224.00,457.00,,,N/A
27949467,"1,043 SF",2226.00,471.00,,,N/A
24252096,739 SF,2226.00,473.00,,,N/A
28626147,754.55 SF,2228.00,428.00,,,N/A
14637702,"1,102 SF",2228.00,473.00,,,N/A
27644929,965 SF,2230.00,461.00,,,N/A
23604949,849 SF,2231.00,456.00,,,N/A
16755187,"1,097.92 SF",2232.00,467.00,,,N/A
27090508,"1,004 SF",2232.00,460.00,,,N/A
27876035,,2235.00,409.00,,,N/A
17236233,,2236.00,491.00,,,N/A
12806560,,2237.00,427.00,,,N/A
25239692,"1,050 SF",2241.00,475.00,,,N/A
23193520,996 SF,2242.00,452.00,,,N/A
27311137,878 SF,2246.00,497.00,,,N/A
19179897,"1,050 SF",2247.00,484.00,,,N/A
23179100,"1,144 SF",2248.00,463.00,,,N/A
22808630,"1,074.24 SF",2248.00,473.00,,,N/A
13594096,"1,065 SF",2250.00,469.00,,,N/A
21552678,"1,045 SF",2250.00,495.00,,,N/A
10669411,625.38 SF,2251.00,413.00,,,N/A
20440073,780.38 SF,2252.00,474.00,,,N/A
24296642,808.37 SF,2253.00,484.00,,,N/A
14792828,994 SF,2256.00,479.00,,,N/A
21254945,,2256.00,453.00,,,N/A
26172129,"1,150 SF",2257.00,481.00,,,N/A
14673928,741 SF,2260.00,484.00,,,N/A
19508109,805 SF,2260.00,471.00,,,N/A
28686461,"1,033 SF",2262.00,419.00,,,N/A
25951683,720 SF,2263.00,481.00,,,N/A
18121881,990 SF,2265.00,510.00,,,N/A
13962553,952 SF,2267.00,496.00,,,N/A
12790600,760 SF,2268.00,480.00,,,N/A
26641402,,2269.00,600.00,,,N/A
22394327,740 SF,2270.00,780.00,,,N/A
14458959,740 SF,2273.00,501.00,,,N/A
13806576,"1,194 SF",2274.00,484.00,,,N/A
22972619,"1,336.88 SF",2274.00,489.00,,,N/A
17336204,952 SF,2275.00,470.00,,,N/A
23585672,"1,052 SF",2276.00,479.00,,,N/A
15737710,"1,332 SF",2276.00,470.00,,,N/A
22914568,970.9 SF,2276.00,499.00,,,N/A
24992938,910 SF,2277.00,482.00,,,N/A
15209243,"1,107 SF",2277.00,483.00,,,N/A
23413416,980 SF,2278.00,290.00,,,N/A
9495101,989.2 SF,2282.00,483.00,,,N/A
13177726,"1,048.4 SF",2285.00,473.00,,,N/A
19915324,794 SF,2286.00,407.00,,,N/A
22135712,,2287.00,550.00,,,N/A
13016472,"1,100 SF",2287.00,473.00,,,N/A
15562076,698.58 SF,2287.00,485.00,,,N/A
17367835,"1,105.45 SF",2287.00,450.00,,,N/A
14956003,609 SF,2289.00,476.00,,,N/A
10364969,860.04 SF,2289.00,567.00,,,N/A
21876559,805 SF,2290.00,512.00,,,N/A
14116148,929 SF,2294.00,465.00,,,N/A
9344892,"1,542 SF",2295.00,474.00,,,N/A
12696109,"1,085 SF",2297.00,467.00,,,N/A
16106358,"1,279.83 SF",2300.00,455.00,,,N/A
18602852,810 SF,2300.00,493.00,,,N/A
12845472,598.47 SF,2300.00,460.00,,,N/A
10344754,"1,009.65 SF",2300.00,498.00,,,N/A
25430949,,2300.00,471.00,,,N/A
27022175,990 SF,2301.00,638.00,,,N/A
19704766,"1,365 SF",2301.00,466.00,,,N/A
10831856,759 SF,2302.00,506.00,,,N/A
15439440,"1,158 SF",2303.00,431.00,,,N/A
23417017,820 SF,2303.00,490.00,,,N/A
23621190,926 SF,2304.00,483.00,,,N/A
21529287,882 SF,2308.00,595.00,,,N/A
11860850,666.29 SF,2310.00,430.00,,,N/A
24661925,527.43 SF,2315.00,508.00,,,N/A
10441411,906 SF,2319.00,494.00,,,N/A
17317264,940 SF,2322.00,481.00,,,N/A
19176947,"1,340 SF",2326.00,456.00,,,N/A
27229323,675 SF,2328.00,520.00,,,N/A
15097075,"1,097 SF",2328.00,480.00,,,N/A
22014811,"1,081 SF",2331.00,493.00,,,N/A
20017641,929 SF,2335.00,528.00,,,N/A
13308687,"1,199 SF",2335.00,491.00,,,N/A
25022457,849 SF,2336.00,492.00,,,N/A
11630092,782 SF,2337.00,617.00,,,N/A
26082627,838 SF,2338.00,493.00,,,N/A
13598267,961.22 SF,2340.00,483.00,,,N/A
19755007,"1,080 SF",2345.00,486.00,,,N/A
27538088,818 SF,2345.00,515.00,,,N/A
20266633,"1,100 SF",2346.00,477.00,,,N/A
9918540,"1,006 SF",2350.00,591.00,,,N/A
19558159,"1,233 SF",2352.00,502.00,,,N/A
12433012,"1,188.3 SF",2352.00,486.00,,,N/A
21761232,798 SF,2354.00,517.00,,,N/A
20640686,,2357.00,496.00,,,N/A
11990476,960 SF,2360.00,501.00,,,N/A
14003800,820 SF,2360.00,507.00,,,N/A
17400783,"1,532.78 SF",2361.00,494.00,,,N/A
17622501,776 SF,2365.00,518.00,,,N/A
12205484,"1,234 SF",2366.00,465.00,,,N/A
14015460,"1,250 SF",2366.00,465.00,,,N/A
19979369,"1,057.02 SF",2370.00,460.00,,,N/A
19939729,954 SF,2375.00,492.00,,,N/A
11076768,980 SF,2376.00,489.00,,,N/A
22023723,,2379.00,467.00,,,N/A
19619910,962 SF,2379.00,513.00,,,N/A
23893679,668.87 SF,2380.00,523.00,,,N/A
13479856,830 SF,2381.00,448.00,,,N/A
23991197,,2385.00,485.00,,,N/A
9282646,"1,041 SF",2386.00,464.00,,,N/A
26717972,,2387.00,407.00,,,N/A
14091510,948 SF,2388.00,500.00,,,N/A
15618340,,2388.00,502.00,,,N/A
26293582,"1,018 SF",2393.00,455.00,,,N/A
13873234,921 SF,2394.00,503.00,,,N/A
28258644,,2395.00,510.00,,,N/A
16235789,,2398.00,517.00,,,N/A
26715791,"1,113 SF",2400.00,354.00,,,N/A
20281319,760 SF,2400.00,350.00,,,N/A
16399054,"1,200 SF",2402.00,469.00,,,N/A
20970141,804 SF,2405.00,516.00,,,N/A
23570347,"1,028 SF",2406.00,516.00,,,N/A
24549396,938 SF,2410.00,513.00,,,N/A
28491694,"1,083 SF",2413.00,513.00,,,N/A
11314553,,2416.00,513.00,,,N/A
26083160,666 SF,2418.00,475.00,,,N/A
14697429,756 SF,2419.00,500.00,,,N/A
18914580,"1,181 SF",2420.00,513.00,,,N/A
21979480,895 SF,2420.00,532.00,,,N/A
25599527,913 SF,2421.00,451.00,,,N/A
26777172,"1,566.15 SF",2422.00,496.00,,,N/A
13681009,,2422.00,511.00,,,N/A
12489923,"1,009 SF",2422.00,486.00,,,N/A
25048199,"1,350 SF",2422.00,496.00,,,N/A
15623551,851 SF,2424.00,506.00,,,N/A
24931504,836 SF,2427.00,515.00,,,N/A
24308442,990 SF,2427.00,672.00,,,N/A
21195869,835.28 SF,2428.00,397.00,,,N/A
9984372,609.24 SF,2428.00,376.00,,,N/A
16280158,977.36 SF,2428.00,503.00,,,N/A
24738907,"1,341 SF",2430.00,473.00,,,N/A
22629711,,2431.00,452.00,,,N/A
10486059,"1,300 SF",2433.00,518.00,,,N/A
11884335,,2435.00,493.00,,,N/A
14302254,970 SF,2436.00,524.00,,,N/A
10554440,816 SF,2444.00,433.00,,,N/A
10799008,829 SF,2444.00,477.00,,,N/A
21391623,,2445.00,565.00,,,N/A
24683146,,2447.00,450.00,,,N/A
14568355,"1,274 SF",2448.00,527.00,,,N/A
14073230,908 SF,2448.00,520.00,,,N/A
27501157,838 SF,2450.00,471.00,,,N/A
18721419,535.6 SF,2451.00,489.00,,,N/A
26708459,"1,176 SF",2452.00,548.00,,,N/A
21153258,735.18 SF,2454.00,492.00,,,N/A
11760481,,2456.00,516.00,,,N/A
28508399,"1,250.77 SF",2457.00,529.00,,,N/A
17541226,"1,196.95 SF",2458.00,508.00,,,N/A
19330746,913 SF,2461.00,522.00,,,N/A
24526577,,2462.00,522.00,,,N/A
27072593,587.71 SF,2468.00,448.00,,,N/A
22466203,"1,050.5 SF",2470.00,460.00,,,N/A
15958567,,2471.00,485.00,,,N/A
12511574,"1,142 SF",2478.00,526.00,,,N/A
16609964,889 SF,2479.00,518.00,,,N/A
22384756,986 SF,2479.00,545.00,,,N/A
23850812,"1,346 SF",2480.00,505.00,,,N/A
18865367,916 SF,2484.00,49.00,,,N/A
11760711,,2485.00,511.00,,,N/A
26263404,"1,042 SF",2487.00,514.00,,,N/A
19366453,785 SF,2489.00,512.00,,,N/A
25504978,893 SF,2490.00,461.00,,,N/A
13506073,615.7 SF,2490.00,567.00,,,N/A
26401942,"1,094.69 SF",2494.00,537.00,,,N/A
16437817,414 SF,2494.00,647.00,,,N/A
9368583,774 SF,2496.00,513.00,,,N/A
16466922,777 SF,2496.00,548.00,,,N/A
21771386,"1,237 SF",2497.00,518.00,,,N/A
22578785,"1,225 SF",2499.00,544.00,,,N/A
8660801,"1,099 SF",2500.00,470.00,,,N/A
9553023,"1,398 SF",2500.00,570.00,,,N/A
18329362,"1,012 SF",2504.00,454.00,,,N/A
27094342,"1,100 SF",2506.00,433.00,,,N/A
28310756,,2506.00,309.00,,,N/A
25190791,"1,236 SF",2509.00,551.00,,,N/A
27945128,968.75 SF,2510.00,452.00,,,N/A
12789286,"1,300 SF",2512.00,453.00,,,N/A
10528622,"1,050 SF",2514.00,552.00,,,N/A
27746105,"1,138 SF",2516.00,520.00,,,N/A
12457652,947 SF,2517.00,527.00,,,N/A
25460076,958 SF,2518.00,534.00,,,N/A
15830800,961.3 SF,2524.00,531.00,,,N/A
19835566,"1,087 SF",2527.00,540.00,,,N/A
17657860,"1,477.88 SF",2529.00,533.00,,,N/A
23458935,850 SF,2529.00,539.00,,,N/A
14316238,992.43 SF,2530.00,456.00,,,N/A
12512996,"1,283 SF",2531.00,537.00,,,N/A
9867613,675 SF,2532.00,541.00,,,N/A
11094391,"1,093 SF",2536.00,469.00,,,N/A
23602856,"1,107 SF",2537.00,459.00,,,N/A
25778227,"1,100 SF",2539.00,543.00,,,N/A
16828395,"1,119.45 SF",2539.00,521.00,,,N/A
20896414,"1,109 SF",2540.00,545.00,,,N/A
25849358,683 SF,2542.00,400.00,,,N/A
13022048,890 SF,2549.00,524.00,,,N/A
20828506,"1,090.38 SF",2550.00,464.00,,,N/A
23414881,"1,035 SF",2550.00,535.00,,,N/A
21389592,"1,258 SF",2554.00,548.00,,,N/A
10286037,628 SF,2555.00,495.00,,,N/A
26305981,"1,150 SF",2558.00,503.00,,,N/A
12928628,766 SF,2560.00,562.00,,,N/A
12257872,959.06 SF,2563.00,513.00,,,N/A
25400811,"1,253 SF",2563.00,563.00,,,N/A
14226836,980 SF,2564.00,534.00,,,N/A
21751250,912 SF,2569.00,515.00,,,N/A
24066214,997 SF,2569.00,531.00,,,N/A
24456727,745 SF,2571.00,552.00,,,N/A
17859676,"1,138 SF",2571.00,552.00,,,N/A
9383808,"1,529 SF",2572.00,465.00,,,N/A
17309396,"1,027.95 SF",2572.00,541.00,,,N/A
17932608,819.13 SF,2573.00,554.00,,,N/A
24184541,886.95 SF,2576.00,546.00,,,N/A
13126489,,2586.00,524.00,,,N/A
24018166,,2589.00,567.00,,,N/A
26413189,"1,356.25 SF",2591.00,548.00,,,N/A
20331413,"1,004.27 SF",2595.00,546.00,,,N/A
16159685,"1,335 SF",2596.00,468.00,,,N/A
21633083,761.01 SF,2597.00,493.00,,,N/A
12393792,"1,397 SF",2597.00,486.00,,,N/A
14542098,"1,266.91 SF",2598.00,547.00,,,N/A
12098487,829.9 SF,2598.00,527.00,,,N/A
16667645,"1,051.63 SF",2599.00,545.00,,,N/A
16037701,"1,387 SF",2600.00,552.00,,,N/A
16034778,"1,130.21 SF",2602.00,536.00,,,N/A
27073239,594 SF,2607.00,569.00,,,N/A
28259046,,2608.00,466.00,,,N/A
28102289,789 SF,2613.00,563.00,,,N/A
17928232,718 SF,2620.00,420.00,,,N/A
23276189,"1,113 SF",2621.00,548.00,,,N/A
26280113,798.6 SF,2624.00,554.00,,,N/A
26979310,"1,088 SF",2625.00,543.00,,,N/A
22601016,,2626.00,545.00,,,N/A
22672382,"1,121 SF",2628.00,564.00,,,N/A
27756595,"1,013 SF",2628.00,566.00,,,N/A
12381151,"1,078 SF",2628.00,540.00,,,N/A
15214492,994 SF,2629.00,518.00,,,N/A
15871702,,2630.00,555.00,,,N/A
14264754,"1,093 SF",2633.00,578.00,,,N/A
26775541,"1,040.87 SF",2635.00,468.00,,,N/A
25473956,954 SF,2635.00,558.00,,,N/A
28881950,"1,327 SF",2636.00,279.00,,,N/A
13232051,886 SF,2637.00,491.00,,,N/A
19758608,"1,300 SF",2637.00,560.00,,,N/A
16396697,"1,052.71 SF",2638.00,540.00,,,N/A
13123794,"1,193.72 SF",2649.00,562.00,,,N/A
18199335,"1,174 SF",2650.00,585.00,,,N/A
9028769,950 SF,2650.00,650.00,,,N/A
10002865,"1,344 SF",2654.00,490.00,,,N/A
25279125,847 SF,2658.00,578.00,,,N/A
26573854,"1,170 SF",2661.00,546.00,,,N/A
12974013,"1,223.86 SF",2664.00,569.00,,,N/A
24133784,"1,287.36 SF",2664.00,574.00,,,N/A
26467652,"1,377 SF",2670.00,565.00,,,N/A
28304483,940 SF,2675.00,564.00,,,N/A
23394452,,2679.00,554.00,,,N/A
9136958,916 SF,2679.00,544.00,,,N/A
25648723,"1,379.93 SF",2684.00,570.00,,,N/A
11047630,"1,500 SF",2686.00,565.00,,,N/A
28303430,999.97 SF,2695.00,463.00,,,N/A
25585845,885 SF,2697.00,571.00,,,N/A
12688950,"1,215.25 SF",2697.00,567.00,,,N/A
25931503,854 SF,2707.00,576.00,,,N/A
18174158,,2707.00,572.00,,,N/A
11538477,"1,185 SF",2709.00,272.00,,,N/A
14548182,792.22 SF,2711.00,823.00,,,N/A
19247302,"1,059.17 SF",2715.00,583.00,,,N/A
18187206,835 SF,2716.00,597.00,,,N/A
28135788,"1,060 SF",2718.00,574.00,,,N/A
19443394,"1,160.35 SF",2718.00,590.00,,,N/A
26258195,"1,380 SF",2718.00,572.00,,,N/A
19512125,"1,200 SF",2719.00,548.00,,,N/A
24512331,902 SF,2721.00,591.00,,,N/A
27465673,"1,233 SF",2722.00,577.00,,,N/A
13991422,,2726.00,549.00,,,N/A
21156338,"1,354 SF",2733.00,577.00,,,N/A
11402869,,2734.00,537.00,,,N/A
9389591,952 SF,2742.00,561.00,,,N/A
22219711,885 SF,2745.00,640.00,,,N/A
26379847,"1,150 SF",2746.00,706.00,,,N/A
16273831,702 SF,2748.00,603.00,,,N/A
14346886,"1,387 SF",2750.00,600.00,,,N/A
11548985,705 SF,2750.00,600.00,,,N/A
9705874,900 SF,2755.00,298.00,,,N/A
10509538,800 SF,2756.00,579.00,,,N/A
25072509,"1,315.35 SF",2756.00,918.00,,,N/A
23946943,,2758.00,586.00,,,N/A
