Category,Composite_Benchmark,LivingArea,Townhouse_Benchmark,Apartment_Benchmark,One_Storey_HPI,Single_Family_HPI,SaleDD,Address,SaleYYYY,AskingPrice,PriceSold,SaleYYYYMMDD,NumberBedrooms,NumberBathrooms,SaleMM,Two_Storey_HPI,One_Storey_Benchmark,LotSize,Apartment_HPI,DaysOnMarket,Single_Family_Benchmark,Two_Storey_Benchmark,Composite_HPI,Townhouse_HPI,Borough,Lat,Lng
Condominium,299100,,304000,249700,158.1,156.8,4,"11563, rue Victoria Montreal",2013,,,20130604,2,1,6,155.2,261500,,152.9,27,313900,380800,155.6,170.2,Pointe-Aux-Trembles / East Montreal,45.634447,-73.496954
Condominium,301200,,317600,252000,159,157.6,6,"302-901, 7e avenue Montreal",2014,199900,199000,20140406,2,1,4,155.9,263000,,154.3,240,315500,382600,156.7,177.8,Pointe-Aux-Trembles / East Montreal,45.44583,-73.670361
Condominium,301200,1238,317600,252000,159,157.6,30,"7-14640, rue sherbrooke Montreal",2014,209999.99,198000,20140430,2,1,4,155.9,263000,,154.3,270,315500,382600,156.7,177.8,Pointe-Aux-Trembles / East Montreal,45.678418,-73.501901
Condominium,218000,,211000,178500,116.7,114.6,1,"301-1025, du Tricentenaire Montreal",2006,138500,136000,20061101,3,1,11,112,193100,,109.3,22,229400,274800,113.4,118.1,Pointe-Aux-Trembles / East Montreal,45.650487,-73.495295
Condominium,301200,992,321700,252500,158.2,157.4,25,"4-15852, rue Victoria Montreal",2014,199999,194000,20140325,2,1,3,156.5,261700,,154.6,210,315100,384000,156.7,180.1,Pointe-Aux-Trembles / East Montreal,45.693368,-73.491789
Condominium,296000,1190,305400,247000,155.4,155.1,10,"1109, rue Alexandre C-Hutchison Montreal",2014,184900,180000,20140110,3,1,1,154.7,257100,,151.2,90,310500,379600,154,171,Pointe-Aux-Trembles / East Montreal,45.692911,-73.493568
Condominium,219500,,213600,179300,118.1,115.4,15,1955 Du Tricentenaire #104 Montreal,2007,157900,148000,20070115,2,,1,112.1,195400,,109.8,77,231000,275100,114.2,119.6,Pointe-Aux-Trembles / East Montreal,45.652408,-73.507801
Condominium,301200,1111,321700,252500,158.2,157.4,15,"5-930, rue Ir•À_ne S•À_n•À_cal Montreal",2014,195000,192000,20140315,2,1,3,156.5,261700,,154.6,180,315100,384000,156.7,180.1,Pointe-Aux-Trembles / East Montreal,45.501689,-73.567256
Condominium,296000,820,305400,247000,155.4,155.1,28,"1-1289, rue Joseph Janot Montreal",2014,,,20140128,2,1,1,154.7,257100,777,151.2,13,310500,379600,154,171,Pointe-Aux-Trembles / East Montreal,45.651797,-73.497397
Condominium,298100,937,313800,248900,156.8,156.1,3,"16120, rue Forsyth Montreal",2013,179900,170000,20131103,2,1,11,155.2,259400,,152.4,23,312500,380800,155.1,175.7,Pointe-Aux-Trembles / East Montreal,45.695618,-73.491266
Condominium,296000,773,305400,247000,155.4,155.1,25,"107-1450, 12e avenue Montreal",2014,139900,138000,20140125,1,1,1,154.7,257100,,151.2,79,310500,379600,154,171,Pointe-Aux-Trembles / East Montreal,45.642838,-73.504554
Condominium,296000,1158,305400,247000,155.4,155.1,12,"301-1355, boulevard du Tricentenaire Montreal",2014,189000,182000,20140112,3,1,1,154.7,257100,,151.2,55,310500,379600,154,171,Pointe-Aux-Trembles / East Montreal,45.651001,-73.498682
Condominium,296800,872,305300,248600,155.7,155.2,18,"14600, rue Joseph-Mermet Montreal",2013,184000,178000,20131218,1,1,12,154.7,257600,,152.2,20,310700,379600,154.4,170.9,Pointe-Aux-Trembles / East Montreal,45.677385,-73.498883
Condominium,301200,1031,321700,252500,158.2,157.4,7,"27, 67e avenue Montreal",2014,229900,224000,20140307,2,1,3,156.5,261700,8000,154.6,48,315100,384000,156.7,180.1,Pointe-Aux-Trembles / East Montreal,45.679226,-73.491303
Condominium,301200,1006,321700,252500,158.2,157.4,5,"6-15848, rue Victoria Montreal",2014,199900,199000,20140305,4,1,3,156.5,261700,1247,154.6,45,315100,384000,156.7,180.1,Pointe-Aux-Trembles / East Montreal,45.693367,-73.491789
Condominium,296000,813,305400,247000,155.4,155.1,25,"402-16265, rue Eug•À_nie-Tessier Montreal",2014,189500,187500,20140125,2,1,1,154.7,257100,,151.2,6,310500,379600,154,171,Pointe-Aux-Trembles / East Montreal,45.696266,-73.488995
Condominium,301200,971,321700,252500,158.2,157.4,16,"242-12590, rue Sherbrooke Est Montreal",2014,196900,190000,20140316,2,1,3,156.5,261700,,154.6,52,315100,384000,156.7,180.1,Pointe-Aux-Trembles / East Montreal,45.650533,-73.511439
Condominium,300000,893,311500,251700,157.2,156.8,17,"16070, rue Forsyth Montreal",2014,,,20140217,2,1,2,156.4,260100,,154.1,23,313900,383800,156.1,174.4,Pointe-Aux-Trembles / East Montreal,45.695351,-73.491803
Condominium,300000,867,311500,251700,157.2,156.8,11,"16073, rue Victoria Montreal",2014,179900,175000,20140211,2,1,2,156.4,260100,,154.1,12,313900,383800,156.1,174.4,Pointe-Aux-Trembles / East Montreal,45.695444,-73.490131
Condominium,209700,,200800,174300,111.7,109.7,24,"13667, rue Forsyth # 2 Montreal",2006,157500,150000,20060324,3,1,3,107.2,184800,,106.7,70,219600,263100,109.1,112.4,Pointe-Aux-Trembles / East Montreal,45.663985,-73.505177
Condominium,298700,890,307400,252200,155.6,155.5,9,"1466, rue Yves-Th•À_riault Montreal",2014,172000,169000,20141009,2,1,10,155.5,257400,,154.4,19,311300,381600,155.4,172.1,Pointe-Aux-Trembles / East Montreal,45.678244,-73.496854
Condominium,222200,1270,212900,183400,119.3,116.6,19,14660 rue Sherbrooke Est #4 Montreal,2007,178900,178900,20070319,2,1,3,113.4,197400,,112.3,38,233400,278300,115.6,119.2,Pointe-Aux-Trembles / East Montreal,45.678715,-73.501795
Condominium,298300,950,311500,249700,156.8,156,21,"101-1085, boulevard du Tricentenaire Montreal",2014,174950,172000,20140921,2,1,9,155,259400,,152.9,90,312300,380300,155.2,174.4,Pointe-Aux-Trembles / East Montreal,45.650583,-73.495914
Condominium,298300,1050,311500,249700,156.8,156,17,"100-16265, rue Victoria Montreal",2014,184900,180000,20140917,2,1,9,155,259400,,152.9,75,312300,380300,155.2,174.4,Pointe-Aux-Trembles / East Montreal,45.69662,-73.489989
Condominium,298300,1000,311500,249700,156.8,156,9,"1-2060, 40e avenue Montreal",2014,184900,178000,20140909,3,1,9,155,259400,,152.9,31,312300,380300,155.2,174.4,Pointe-Aux-Trembles / East Montreal,45.663556,-73.506912
Condominium,298700,930,307400,252200,155.6,155.5,10,"1000, 8e avenue Montreal",2014,187500,185000,20141010,2,1,10,155.5,257400,2799,154.4,55,311300,381600,155.4,172.1,Pointe-Aux-Trembles / East Montreal,45.639743,-73.500459
Condominium,298700,1013,307400,252200,155.6,155.5,17,"14683, rue Sherbrooke Est Montreal",2014,185000,172000,20141017,2,1,10,155.5,257400,1184,154.4,38,311300,381600,155.4,172.1,Pointe-Aux-Trembles / East Montreal,45.678749,-73.501821
Condominium,229700,1007,220100,187800,124.4,120.9,4,"13766, Rue Notre-Dame Est Montreal",2007,145200,140000,20070804,3,1,8,116.8,205800,,115,19,242000,286600,119.5,123.2,Pointe-Aux-Trembles / East Montreal,45.663883,-73.493645
Condominium,230500,1127,226700,189100,124.3,121,9,2600 Boulevard Tricentenaire App. 3 Montreal,2007,,,20070909,2,1,9,117.2,205600,,115.8,60,242200,287600,119.9,126.9,Pointe-Aux-Trembles / East Montreal,45.652507,-73.510394
Condominium,238300,1288,239500,193400,128.6,125.7,19,14580 Rue Sherbrooke est Condo 3 Montreal,2008,179900,170000,20080319,2,1,3,122.3,212700,,118.4,150,251600,300100,124,134.1,Pointe-Aux-Trembles / East Montreal,45.501689,-73.567256
Condominium,232600,950,233500,189800,125.2,122.4,11,1027 Rue IrÌ¬ne-SÌ©nÌ©cal Montreal,2007,149900,145000,20071211,2,1,12,119.1,207100,,116.2,22,245000,292300,121,130.7,Pointe-Aux-Trembles / East Montreal,45.694346,-73.491997
Condominium,232600,1100,233500,189800,125.2,122.4,30,"925, Oscar-Benoit, app. 11 Montreal",2007,140000,137000,20071230,2,1,12,119.1,207100,,116.2,34,245000,292300,121,130.7,Pointe-Aux-Trembles / East Montreal,45.651226,-73.493421
Condominium,247400,1100,251700,201900,133.2,130.3,9,14680 Rue Sherbrooke est App. 3 Montreal,2008,178500,170000,20081009,2,1,10,126.9,220400,,123.6,150,260800,311400,128.7,140.9,Pointe-Aux-Trembles / East Montreal,45.679013,-73.501689
Condominium,290600,1100,292200,245700,152.6,151.4,10,"102-13837, rue Notre-Dame Montreal",2012,,,20120410,3,1,4,150,252400,,150.4,20,303100,368100,151.2,163.6,Pointe-Aux-Trembles / East Montreal,45.664845,-73.494396
Condominium,,,,,,,1,"16 129, Forsyth Montreal",2003,119000,116000,20030501,3,1,5,,,,,35,,,,,Pointe-Aux-Trembles / East Montreal,45.647823,-73.511291
Condominium,247400,1054,251700,201900,133.2,130.3,26,1108 rue Famille Dubreuil Montreal,2008,159000,153000,20081026,2,1,10,126.9,220400,,123.6,72,260800,311400,128.7,140.9,Pointe-Aux-Trembles / East Montreal,45.693953,-73.495715
Condominium,247000,1200,261500,202900,133.3,129.8,17,14825 Rue Sherbrooke Est App. 02 Montreal,2008,172500,167000,20081217,3,1,12,125.8,220500,,124.2,90,259800,308700,128.5,146.4,Pointe-Aux-Trembles / East Montreal,45.679872,-73.501905
Condominium,298300,900,309600,249600,156.6,156.2,26,"308-153, avenue Winthrop Montreal",2013,259000,255000,20131026,2,2,10,155.6,259100,,152.8,9,312700,381800,155.2,173.3,Pointe-Claire,45.464941,-73.809776
Condominium,301200,927,321700,252500,158.2,157.4,21,"301-153, avenue Winthrop Montreal",2014,264900,259000,20140321,2,1,3,156.5,261700,,154.6,90,315100,384000,156.7,180.1,Pointe-Claire,45.464941,-73.809776
Condominium,247200,1000,252600,203800,132.7,129.8,25,12330 Rue Ren•À_-Chopin App. 5 Montreal,2009,147000,142000,20090125,2,1,1,126.4,219500,,124.8,13,259800,310200,128.6,141.4,Rivi•À_re des Prairies,45.396563,-73.540011
Condominium,254100,965,250400,210700,136.6,133.4,12,7810 Perras Montreal,2009,164900,155000,20091012,2,1,10,129.6,226000,,129,150,267000,318000,132.2,140.2,Rivi•À_re des Prairies,45.636596,-73.600422
Condominium,247900,,246500,206300,132.8,129.8,22,7100 Rue Paul-Letondal App. 102 Montreal,2009,199900,192000,20090522,2,1,5,126.3,219700,,126.3,1,259800,309900,129,138,Rivi•À_re des Prairies,45.628685,-73.615465
Condominium,273100,1272,271100,227500,145.6,143.1,17,12507 Avenue 71E Montreal,2010,245900,239500,20100917,2,1,9,140.1,240900,,139.3,450,286400,343800,142.1,151.8,Rivi•À_re des Prairies,45.662052,-73.558649
Condominium,262900,1200,270400,219000,140.3,137.7,25,8925 Rue Ren•À_ Descartes App. 302 Montreal,2010,222000,216000,20100225,2,1,2,134.6,232100,,134.1,150,275600,330300,136.8,151.4,Rivi•À_re des Prairies,45.582406,-73.616832
Condominium,262900,1046,270400,219000,140.3,137.7,16,"7649 Andr•À_-Arnoux, appt A01 Montreal",2010,149000,,20100216,2,1,2,134.6,232100,,134.1,150,275600,330300,136.8,151.4,Rivi•À_re des Prairies,45.501689,-73.567256
Condominium,,,,,,,9,9304 Gabrielle Roy Montreal,2004,139500,,20040909,3,1,9,,,,,180,,,,,Rivi•À_re des Prairies,45.648528,-73.567705
Condominium,200100,,193800,168400,105.6,104.3,12,7090 Paul Letondal App.301 Montreal,2005,130000,,20050712,2,1,7,102.6,174700,,103.1,44,208800,251800,104.1,108.5,Rivi•À_re des Prairies,45.628548,-73.615706
Condominium,284100,1000,278800,238500,149.8,148.4,6,7030 Boulevard Gouin Est app 201 Montreal,2011,168000,160000,20110406,2,1,4,146.8,247800,1324,146,150,297100,360200,147.8,156.1,Rivi•À_re des Prairies,45.629019,-73.618924
Condominium,270200,1175,279000,225200,144.1,141.5,10,"12690, avenue Ozias Leduc, app. 302 Montreal",2010,189900,182000,20100510,2,1,5,138.5,238400,,137.9,10,283200,339900,140.6,156.2,Rivi•À_re des Prairies,45.629643,-73.617745
Condominium,272600,996,273300,227900,145.1,142.6,25,"9942, boulevard Perras Montreal",2010,189000,189000,20100825,2,1,8,139.6,240000,,139.5,40,285400,342600,141.8,153,Rivi•À_re des Prairies,45.65928,-73.562749
Condominium,274700,1000,275300,229800,145.9,143.6,3,12275 Rene Chopin Condo 5 Montreal,2010,175000,175000,20101103,2,1,11,141,241400,,140.7,36,287400,346000,142.9,154.1,Rivi•À_re des Prairies,45.501689,-73.567256
Condominium,277200,,285600,232600,146,144.7,7,9950 Boulevard Perras Montreal,2011,199000,182000,20110107,2,1,1,143.1,241500,,142.4,86,289600,351100,144.2,159.9,Rivi•À_re des Prairies,45.65931,-73.56269
Condominium,277200,940,285600,232600,146,144.7,27,7510 Elis•À_e Martel app 7 Montreal,2011,195700,188000,20110127,2,1,1,143.1,241500,9394,142.4,63,289600,351100,144.2,159.9,Rivi•À_re des Prairies,45.39037,-73.538974
Condominium,275200,966,283800,230800,145.8,143.8,15,12479 Marien Montreal,2010,189900,181500,20101215,2,1,12,141.4,241200,,141.3,6,287800,347000,143.2,158.9,Rivi•À_re des Prairies,45.658657,-73.563293
Condominium,277200,958,285600,232600,146,144.7,24,"9976, boulevard Perras Montreal",2011,185000,180000,20110124,2,1,1,143.1,241500,,142.4,26,289600,351100,144.2,159.9,Rivi•À_re des Prairies,45.659351,-73.562363
Condominium,202800,1171,197600,169900,107.2,105.8,1,8569 Avenue Louis-Lumiere # 6 Montreal,2005,169000,157000,20050901,2,1,9,103.9,177300,9207,104,150,211800,255000,105.5,110.6,Rivi•À_re des Prairies,45.642918,-73.586574
Condominium,285200,1000,284700,243000,149.3,148,20,12330 rue Ren•À_-Chopin app 7 Montreal,2011,169900,160000,20110920,2,1,9,146.6,247000,,148.8,240,296300,359700,148.4,159.4,Rivi•À_re des Prairies,45.396653,-73.540186
Condominium,280200,980,282200,235900,147.8,146.3,22,12245 Ren•À_-Chopin #1 Montreal,2011,156000,148500,20110222,2,1,2,144.5,244500,,144.4,32,292900,354600,145.8,158,Rivi•À_re des Prairies,45.501689,-73.567256
Condominium,283100,919,288100,241600,148.3,146.9,19,9260 Boul Perras App 7 Montreal,2012,163500,160000,20120119,2,1,1,145.2,245300,5700,147.9,330,294100,356300,147.3,161.3,Rivi•À_re des Prairies,45.653204,-73.573987
Condominium,201100,,196500,168900,106.1,104.8,12,9708 Blv. Perras Montreal,2005,155000,145000,20050812,3,1,8,103.2,175500,,103.4,120,209800,253200,104.6,110,Rivi•À_re des Prairies,45.65687,-73.567417
Condominium,283100,960,288100,241600,148.3,146.9,25,9940 Perras Montreal,2012,194000,183000,20120125,2,1,1,145.2,245300,,147.9,300,294100,356300,147.3,161.3,Rivi•À_re des Prairies,45.659272,-73.562763
Condominium,282900,1000,281500,237500,149,147.8,12,7010 Blv Gouin est app 203 Montreal,2011,187000,185000,20110312,2,1,3,146.3,246500,,145.4,24,295900,359000,147.2,157.6,Rivi•À_re des Prairies,45.62903,-73.619339
Condominium,282900,1130,281500,237500,149,147.8,21,12690 Rue Ozias-Leduc #301 Montreal,2011,209900,205000,20110321,2,1,3,146.3,246500,,145.4,16,295900,359000,147.2,157.6,Rivi•À_re des Prairies,45.629643,-73.617745
Condominium,284500,1154,281300,240300,150.1,148.3,20,7799 Salomon Marion app 6 Montreal,2011,180000,175000,20110720,2,1,7,146.1,248300,1052,147.1,5,296900,358500,148,157.5,Rivi•À_re des Prairies,45.635716,-73.59957
Condominium,284500,1349,281300,240300,150.1,148.3,1,7821 Rue Salomon-Marion # 8 Montreal,2011,235000,232000,20110701,3,1,7,146.1,248300,,147.1,6,296900,358500,148,157.5,Rivi•À_re des Prairies,45.636056,-73.598905
Condominium,285200,973,284700,243000,149.3,148,9,12670 Ozias Leduc App 202 Montreal,2011,189500,182000,20110909,2,1,9,146.6,247000,,148.8,64,296300,359700,148.4,159.4,Rivi•À_re des Prairies,45.629363,-73.617194
Condominium,284700,1109,285600,241700,149.2,148,4,202 - 7110 Rue Paul Letondal Montreal,2011,229000,217000,20110804,2,1,8,146.6,246800,1109,148,22,296300,359700,148.1,159.9,Rivi•À_re des Prairies,45.628762,-73.615344
Condominium,290600,1140,292200,245700,152.6,151.4,24,7075 Boul Gouin Est App 1103 Montreal,2012,235000,235000,20120424,2,2,4,150,252400,,150.4,270,303100,368100,151.2,163.6,Rivi•À_re des Prairies,45.630658,-73.617377
Condominium,284700,959,290800,242100,148.7,147.8,3,"9250, boulevard Perras Montreal",2012,169500,164000,20120203,2,1,2,146.7,246000,5906,148.2,120,295900,360000,148.1,162.8,Rivi•À_re des Prairies,45.65315,-73.57417
Condominium,290600,1135,292200,245700,152.6,151.4,20,"214-9910, boulevard Gouin Est Montreal",2012,224000,217500,20120420,2,2,4,150,252400,,150.4,150,303100,368100,151.2,163.6,Rivi•À_re des Prairies,45.661391,-73.565557
Condominium,296200,932,306200,249600,155.8,154.4,7,"9952, boulevard Perras Montreal",2013,,,20130407,2,1,4,152.9,257700,,152.8,71,309100,375200,154.1,171.4,Rivi•À_re des Prairies,45.659236,-73.562589
Condominium,290800,970,287900,245500,153,151.6,18,"1-8905, boulevard Perras Montreal",2012,180000,179000,20120518,2,1,5,149.8,253100,,150.3,80,303500,367600,151.3,161.2,Rivi•À_re des Prairies,45.647723,-73.581429
Condominium,290200,1143,304600,247000,151.2,150.7,23,"5-7570, boulevard Perras Montreal",2012,189900,182000,20121223,2,1,12,150,250100,,151.2,270,301700,368100,151,170.5,Rivi•À_re des Prairies,45.634591,-73.60389
Condominium,290800,1100,287900,245500,153,151.6,8,"201-8915, avenue Ren•À_-Descartes Montreal",2012,217500,211000,20120508,2,1,5,149.8,253100,,150.3,59,303500,367600,151.3,161.2,Rivi•À_re des Prairies,45.501689,-73.567256
Condominium,291400,1068,296200,248400,152.3,151.1,30,"202-7105, rue Paul-Letondal Montreal",2012,,,20120930,2,1,9,149.7,251900,,152.1,180,302500,367300,151.6,165.8,Rivi•À_re des Prairies,45.629106,-73.61569
Condominium,290400,1275,288500,247500,151.8,150.8,30,"117-9910, boulevard Gouin Est Montreal",2012,229000,220000,20120730,3,2,7,149.7,251100,,151.5,66,301900,367300,151.1,161.5,Rivi•À_re des Prairies,45.661391,-73.565557
Condominium,290200,780,304600,247000,151.2,150.7,19,"11777, boulevard Armand Bombardier Montreal",2012,,,20121219,1,1,12,150,250100,19940,151.2,120,301700,368100,151,170.5,Rivi•À_re des Prairies,45.631115,-73.58869
Condominium,290400,1130,288500,247500,151.8,150.8,4,"7-8899, boulevard Maurice-Duplessis Montreal",2012,,,20120704,2,1,7,149.7,251100,,151.5,22,301900,367300,151.1,161.5,Rivi•À_re des Prairies,45.641331,-73.576965
Condominium,290200,1072,304600,247000,151.2,150.7,1,"301-7110, rue Paul Letondal Montreal",2012,215000,215000,20121201,2,1,12,150,250100,,151.2,77,301700,368100,151,170.5,Rivi•À_re des Prairies,45.628762,-73.615344
Condominium,292300,661,305800,247100,152.1,152.2,7,"1101-7075, boulevard Gouin Est Montreal",2013,,,20130207,2,2,2,152.3,251600,,151.3,35,304700,373700,152.1,171.2,Rivi•À_re des Prairies,45.630658,-73.617377
Condominium,296200,1190,306200,249600,155.8,154.4,10,"308-9910, boulevard Gouin Montreal",2013,,,20130410,2,1,4,152.9,257700,,152.8,61,309100,375200,154.1,171.4,Rivi•À_re des Prairies,45.661391,-73.565557
Condominium,294700,1115,306900,247900,154.7,153.8,30,"10032, boulevard Perras Montreal",2013,216000,214000,20130330,3,1,3,152.8,255900,,151.8,75,307900,374900,153.3,171.8,Rivi•À_re des Prairies,45.660012,-73.561333
Condominium,294700,932,306900,247900,154.7,153.8,20,"9960, boulevard Perras Montreal",2013,208000,198000,20130320,2,1,3,152.8,255900,,151.8,56,307900,374900,153.3,171.8,Rivi•À_re des Prairies,45.659343,-73.562627
Condominium,298100,939,313800,248900,156.8,156.1,11,"9910, boulevard Perras Montreal",2013,,,20131111,2,1,11,155.2,259400,,152.4,240,312500,380800,155.1,175.7,Rivi•À_re des Prairies,45.658986,-73.563069
Condominium,292300,989,305800,247100,152.1,152.2,15,"1-12420, boulevard Rodolphe-Forget Montreal",2013,169900,163500,20130215,2,1,2,152.3,251600,8825,151.3,18,304700,373700,152.1,171.2,Rivi•À_re des Prairies,45.648766,-73.578234
Condominium,301200,933,305100,252500,159.3,157.6,18,"002-7045, place Joseph-Michaud Montreal",2013,165000,158000,20130518,2,1,5,155.5,263500,,154.6,52,315500,381600,156.7,170.8,Rivi•À_re des Prairies,45.628722,-73.618252
Condominium,294700,666,306900,247900,154.7,153.8,22,"303-7080, rue Paul Letonbal Montreal",2013,,,20130322,1,1,3,152.8,255900,,151.8,20,307900,374900,153.3,171.8,Rivi•À_re des Prairies,45.628475,-73.615875
Condominium,298300,935,309200,250600,156.4,155.8,25,"2-7010, rue Paul Letondal Montreal",2013,164500,158000,20130725,2,1,7,155.2,258700,,153.4,120,311900,380800,155.2,173.1,Rivi•À_re des Prairies,45.627759,-73.618058
Condominium,299100,864,304000,249700,158.1,156.8,2,"315-9910, boulevard Gouin Est Montreal",2013,,,20130602,1,1,6,155.2,261500,,152.9,85,313900,380800,155.6,170.2,Rivi•À_re des Prairies,45.661391,-73.565557
Condominium,301200,1272,305100,252500,159.3,157.6,31,"12507, 71e avenue Montreal",2013,249000,245000,20130531,2,1,5,155.5,263500,2436,154.6,60,315500,381600,156.7,170.8,Rivi•À_re des Prairies,45.662052,-73.558649
Condominium,298100,897,304700,250600,156.2,155.7,13,"1-8715, boulevard Perras Montreal",2013,155000,151000,20130813,2,1,8,155.1,258400,,153.4,40,311700,380600,155.1,170.6,Rivi•À_re des Prairies,45.645138,-73.584678
Condominium,298300,1600,309200,250600,156.4,155.8,28,"12174, rue Anna Paquin Montreal",2013,,,20130728,2,2,7,155.2,258700,,153.4,41,311900,380800,155.2,173.1,Rivi•À_re des Prairies,45.629942,-73.599424
