,MlsNumber,LivingArea,MunicipalTax,SchoolTax,LotAssessment,BuildingAssessment,Area
5068,18199335,1174.0,2650.0,585.00,,,
5069,9028769,950.0,2650.0,650.00,,,
5070,10002865,1344.0,2654.0,490.00,,,
5071,25279125,847.0,2658.0,578.00,,,
5072,26573854,1170.0,2661.0,546.00,,,
5073,12974013,1223.86,2664.0,569.00,,,
5074,24133784,1287.36,2664.0,574.00,,,
5075,26467652,1377.0,2670.0,565.00,,,
5076,28304483,940.0,2675.0,564.00,,,
5077,23394452,,2679.0,554.00,,,
5078,9136958,916.0,2679.0,544.00,,,
5079,25648723,1379.93,2684.0,570.00,,,
5080,11047630,1500.0,2686.0,565.00,,,
5081,28303430,999.97,2695.0,463.00,,,
5082,25585845,885.0,2697.0,571.00,,,
5083,12688950,1215.25,2697.0,567.00,,,
5084,25931503,854.0,2707.0,576.00,,,
5085,18174158,,2707.0,572.00,,,
5086,11538477,1185.0,2709.0,272.00,,,
5087,14548182,792.22,2711.0,823.00,,,
5088,19247302,1059.17,2715.0,583.00,,,
5089,18187206,835.0,2716.0,597.00,,,
5090,28135788,1060.0,2718.0,574.00,,,
5091,19443394,1160.35,2718.0,590.00,,,
5092,26258195,1380.0,2718.0,572.00,,,
5093,19512125,1200.0,2719.0,548.00,,,
5094,24512331,902.0,2721.0,591.00,,,
5095,27465673,1233.0,2722.0,577.00,,,
5096,13991422,,2726.0,549.00,,,
5097,21156338,1354.0,2733.0,577.00,,,
5098,11402869,,2734.0,537.00,,,
5099,9389591,952.0,2742.0,561.00,,,
5100,22219711,885.0,2745.0,640.00,,,
5101,26379847,1150.0,2746.0,706.00,,,
5102,16273831,702.0,2748.0,603.00,,,
5103,14346886,1387.0,2750.0,600.00,,,
5104,11548985,705.0,2750.0,600.00,,,
5105,9705874,900.0,2755.0,298.00,,,
5106,10509538,800.0,2756.0,579.00,,,
5107,25072509,1315.35,2756.0,918.00,,,
5108,23946943,,2758.0,586.00,,,
5109,23250339,1434.0,2760.0,586.00,,,
5110,11605787,1930.0,2765.0,535.00,,,
5111,26170888,,2770.0,514.00,,,
5112,17566312,1076.0,2772.0,583.00,,,
5113,23246361,993.0,2779.0,541.00,,,
5114,20649878,1280.0,2782.0,516.00,,,
5115,28123865,1067.0,2782.0,597.00,,,
5116,22385093,970.0,2786.0,595.00,,,
5117,16779958,1400.0,2789.0,389.00,,,
5118,21843912,1344.0,2790.0,517.00,,,
5119,14704181,,2792.0,579.00,,,
5120,26003642,1320.0,2810.0,591.00,,,
5121,26815403,1010.0,2815.0,596.00,,,
5122,26902367,663.0,2822.0,444.00,,,
5123,20777427,,2824.0,581.00,,,
5124,11682341,1336.88,2825.0,600.00,,,
5125,21504765,910.0,2826.0,591.00,,,
5126,27445256,1188.0,2830.0,508.00,,,
5127,14464627,786.84,2831.0,608.00,,,
5128,15447975,974.0,2838.0,594.00,,,
5129,21539984,825.0,2839.0,626.00,,,
5130,15848072,1330.0,2843.0,598.00,,,
5131,22171141,1136.0,2843.0,619.00,,,
5132,18661456,1183.0,2844.0,602.00,,,
5133,20023373,,2846.0,560.00,,,
5134,26035993,911.0,2848.0,636.00,,,
5135,25068773,,2854.0,587.00,,,
5136,22076152,,2866.0,568.00,,,
5137,26916978,794.38,2869.0,612.00,,,
5138,20907342,1038.72,2870.0,590.00,,,
5139,26474287,1050.0,2875.0,619.00,,,
5140,27754057,1292.0,2880.0,591.00,,,
5141,20316345,1102.0,2881.0,623.00,,,
5142,11738389,1865.0,2881.0,607.00,,,
5143,18528967,769.0,2886.0,611.00,,,
5144,20057979,871.0,2888.0,611.00,,,
5145,28719784,1188.0,2889.0,656.00,,,
5146,20282291,902.0,2894.0,613.00,,,
5147,11911541,1504.8,2895.0,616.00,,,
5148,14012622,1386.0,2900.0,594.00,,,
5149,10096095,,2900.0,565.00,,,
5150,20290491,,2900.0,623.00,,,
5151,27880360,,2903.0,577.00,,,
5152,21866739,919.0,2910.0,635.00,,,
5153,13347108,830.0,2911.0,677.00,,,
5154,21987124,1136.0,2917.0,549.00,,,
5155,21470033,,2920.0,603.00,,,
5156,15110326,980.0,2922.0,630.00,,,
5157,20975370,,2926.0,600.00,,,
5158,24234525,874.0,2930.0,706.00,,,
5159,20501241,1068.0,2938.0,681.00,,,
5160,18774166,1563.0,2941.0,625.00,,,
5161,22738770,,2942.0,578.00,,,
5162,17931997,1194.79,2942.0,631.00,,,
5163,13906594,,2945.0,460.00,,,
5164,23262822,,2946.0,624.00,,,
5165,24488885,1005.13,2949.0,614.00,,,
5166,25220874,1092.0,2950.0,510.00,,,
5167,13662785,1206.63,2957.0,536.00,,,
5168,12139661,1635.0,2958.0,623.00,,,
5169,14768612,755.0,2976.0,654.00,,,
5170,10503793,943.0,2977.0,655.00,,,
5171,16222061,,2992.0,619.00,,,
5172,26908627,,2992.0,626.00,,,
5173,19816226,1500.0,2995.0,613.00,,,
5174,21584443,750.0,3000.0,218.00,,,
5175,18380184,1295.0,3000.0,670.00,,,
5176,13932530,774.0,3003.0,660.00,,,
5177,22848997,1226.0,3005.0,667.00,,,
5178,18826409,965.52,3018.0,655.00,,,
5179,12473290,1150.0,3033.0,328.00,,,
5180,24209639,1.0,3044.0,612.00,,,
5181,22886728,1087.0,3045.0,1037.00,,,
5182,11916425,,3045.0,641.00,,,
5183,20007830,1428.0,3050.0,580.00,,,
5184,10630979,958.0,3050.0,657.00,,,
5185,16330413,1.0,3052.0,642.00,,,
5186,11988894,1100.0,3053.0,659.00,,,
5187,17400007,927.0,3054.0,660.00,,,
5188,28529901,1032.0,3054.0,643.00,,,
5189,23156493,1300.0,3057.0,654.00,,,
5190,21703033,700.0,3057.0,570.00,,,
5191,21458596,987.05,3058.0,623.00,,,
5192,17516392,1016.11,3060.0,640.00,,,
5193,15596086,728.0,3061.0,603.00,,,
5194,11892111,1525.0,3061.0,661.00,,,
5195,9490656,1221.17,3065.0,500.00,,,
5196,24523286,1163.0,3065.0,645.00,,,
5197,19112093,710.0,3067.0,491.00,,,
5198,10256518,1245.0,3067.0,640.00,,,
5199,24900133,,3073.0,646.00,,,
5200,22604020,1026.0,3077.0,665.00,,,
5201,23428043,,3080.0,630.00,,,
5202,24593203,884.0,3085.0,653.00,,,
5203,19104339,1161.0,3092.0,664.00,,,
5204,12932596,,3093.0,647.00,,,
5205,17443129,,3095.0,650.00,,,
5206,17197174,1058.0,3097.0,651.00,,,
5207,21487658,1250.0,3099.0,651.00,,,
5208,15680503,,3101.0,394.00,,,
5209,27348580,1143.0,3102.0,666.00,,,
5210,16904589,1505.0,3111.0,660.00,,,
5211,27875800,966.6,3115.0,641.00,,,
5212,14229120,,3118.0,685.00,,,
5213,23564659,2000.0,3119.0,595.00,,,
5214,23929806,1050.0,3121.0,362.00,,,
5215,11715974,1123.0,3130.0,677.00,,,
5216,16063977,763.0,3132.0,688.00,,,
5217,21310299,,3136.0,605.00,,,
5218,21904161,1212.0,3139.0,658.00,,,
5219,9888826,,3144.0,675.00,,,
5220,11037940,1640.0,3146.0,671.00,,,
5221,20907126,1440.0,3148.0,802.00,,,
5222,18459856,,3153.0,660.00,,,
5223,26242671,141.33,3157.0,704.00,,,
5224,22516300,1011.81,3159.0,684.00,,,
5225,13864951,1870.0,3175.0,659.00,,,
5226,18360424,1025.0,3180.0,661.00,,,
5227,19288740,1248.0,3186.0,674.00,,,
5228,19228005,1193.0,3189.0,627.00,,,
5229,19785996,1150.0,3191.0,678.00,,,
5230,27713038,980.0,3192.0,677.00,,,
5231,10033644,1256.0,3194.0,672.00,,,
5232,13099806,1005.0,3194.0,639.00,,,
5233,22176287,1845.34,3196.0,651.00,,,
5234,18145079,4966.0,3198.0,629.00,,,
5235,28383576,,3204.0,680.00,,,
5236,28654861,1345.0,3205.0,693.00,,,
5237,26711805,1696.0,3206.0,650.00,,,
5238,21534557,901.0,3214.0,699.00,,,
5239,16929733,1268.0,3224.0,681.00,,,
5240,17307559,145.96,3225.0,708.00,,,
5241,18520459,1548.4,3226.0,667.00,,,
5242,12990403,1301.0,3228.0,699.00,,,
5243,10097526,1668.4,3238.0,695.00,,,
5244,14064330,1362.71,3240.0,678.00,,,
5245,28539649,1100.0,3245.0,667.00,,,
5246,13646332,1082.0,3249.0,669.00,,,
5247,20620532,1350.0,3250.0,760.00,,,
5248,12530188,1436.0,3251.0,689.00,,,
5249,26735278,,3252.0,690.00,,,
5250,23470748,848.0,3258.0,695.00,,,
5251,17507600,,3276.0,693.00,,,
5252,21364528,940.0,3279.0,719.00,,,
5253,18338034,,3280.0,696.00,,,
5254,23762865,,3286.0,623.00,,,
5255,16502315,1025.0,3289.0,689.00,,,
5256,12450258,1126.98,3290.0,665.00,,,
5257,9997885,1280.0,3302.0,661.00,,,
5258,25404163,1057.02,3316.0,704.00,,,
5259,15388789,1955.0,3316.0,698.00,,,
5260,22405997,920.0,3318.0,745.00,,,
5261,24892640,971.98,3318.0,713.00,,,
5262,24541771,1164.0,3331.0,698.00,,,
5263,17109121,2035.0,3337.0,721.00,,,
5264,16604041,1600.0,3347.0,711.00,,,
5265,28740508,,3348.0,710.00,,,
5266,9632432,1367.0,3350.0,584.00,,,
5267,12844606,1087.0,3352.0,734.00,,,
5268,21695111,796.0,3354.0,737.00,,,
5269,13204739,,3358.0,670.00,,,
5270,28089945,906.32,3363.0,692.00,,,
5271,23832424,1392.0,3370.0,662.00,,,
5272,28778628,1472.0,3373.0,741.00,,,
5273,22041784,1051.0,3384.0,743.00,,,
5274,15777870,1350.0,3387.0,1.00,,,
5275,20098898,1104.0,3391.0,735.00,,,
5276,19678886,1109.0,3403.0,733.00,,,
5277,13704264,1661.0,3409.0,705.00,,,
5278,24987483,1240.0,3411.0,732.00,,,
5279,24647203,986.0,3411.0,749.00,,,
5280,24350738,,3414.0,680.00,,,
5281,12238800,1087.0,3426.0,727.00,,,
5282,11340453,1005.0,3427.0,638.00,,,
5283,15794329,,3427.0,717.00,,,
5284,21725693,962.29,3432.0,800.00,,,
5285,17126247,1098.0,3432.0,737.00,,,
5286,27287914,1340.0,3437.0,737.00,,,
5287,26530001,1563.0,3446.0,642.00,,,
5288,11751406,1272.29,3458.0,736.00,,,
5289,15528211,,3467.0,737.00,,,
5290,10544673,860.0,3476.0,747.00,,,
5291,24437224,1670.56,3480.0,765.00,,,
5292,22043797,930.0,3500.0,608.00,,,
5293,20604566,1249.0,3500.0,716.00,,,
5294,27628696,1247.0,3500.0,800.00,,,
5295,11509144,600.0,3500.0,725.00,,,
5296,17422631,600.0,3500.0,725.00,,,
5297,13136739,,3506.0,376.00,,,
5298,18001233,,3511.0,744.00,,,
5299,23034554,1461.0,3513.0,727.00,,,
5300,9981497,1695.0,3514.0,749.00,,,
5301,10422126,825.0,3522.0,774.00,,,
5302,24727764,1215.0,3528.0,583.00,,,
5303,10445915,1540.0,3541.0,707.00,,,
5304,18203707,1413.0,3562.0,731.00,,,
5305,11781372,1184.0,3569.0,983.00,,,
5306,23763797,1232.0,3570.0,526.00,,,
5307,13505976,942.0,3574.0,790.00,,,
5308,26418321,1034.0,3591.0,760.00,,,
5309,27345588,1125.91,3595.0,1199.00,,,
5310,25965398,,3600.0,747.00,,,
5311,24829076,1030.0,3602.0,773.00,,,
5312,26027034,,3617.0,678.00,,,
5313,14931657,,3619.0,744.00,,,
5314,26008162,1033.0,3621.0,769.00,,,
5315,28498871,1099.0,3622.0,776.00,,,
5316,14002694,1070.0,3624.0,762.00,,,
5317,20281756,1700.0,3651.0,784.00,,,
5318,16120163,1150.0,3657.0,785.00,,,
5319,10738070,1159.0,3668.0,810.00,,,
5320,14709934,1503.72,3669.0,813.00,,,
5321,17638607,1115.0,3680.0,773.00,,,
5322,16905408,2560.0,3696.0,808.00,,,
5323,27813624,,3700.0,1200.00,,,
5324,25733073,1520.0,3700.0,800.00,,,
5325,17442793,1150.0,3700.0,712.00,,,
5326,13871874,1225.0,3719.0,817.00,,,
5327,18986776,1839.55,3724.0,797.00,,,
5328,12557397,1452.0,3727.0,762.00,,,
5329,11641528,1662.0,3727.0,785.00,,,
5330,25713645,805.0,3737.0,791.00,,,
5331,27537132,961.0,3737.0,791.00,,,
5332,23315875,,3742.0,787.00,,,
5333,18063545,1388.0,3742.0,769.00,,,
5334,9203323,1156.0,3745.0,755.00,,,
5335,20567656,848.2,3749.0,770.00,,,
5336,18062572,787.92,3750.0,363.00,,,
5337,18183717,1483.0,3750.0,950.00,,,
5338,15124627,,3755.0,779.00,,,
5339,26639335,1657.0,3758.0,813.00,,,
5340,20614880,675.0,3759.0,975.00,,,
5341,11652618,1228.0,3763.0,615.00,,,
5342,14668070,,3764.0,532.00,,,
5343,24769245,,3786.0,618.00,,,
5344,17141011,1800.0,3787.0,901.00,,,
5345,24332200,,3808.0,823.00,,,
5346,23544103,1365.0,3825.0,812.00,,,
5347,23268535,1327.0,3831.0,832.00,,,
5348,17781357,1250.0,3834.0,820.00,,,
5349,26394788,1435.91,3837.0,627.00,,,
5350,15962675,1709.0,3868.0,822.00,,,
5351,10510156,907.4,3872.0,850.00,,,
5352,18073850,838.0,3872.0,850.00,,,
5353,16766584,1063.47,3889.0,804.00,,,
5354,15067572,1382.0,3891.0,701.00,,,
5355,16266599,,3891.0,484.00,,,
5356,9399782,,3898.0,812.00,,,
5357,13175286,1860.0,3903.0,741.00,,,
5358,16339135,1355.0,3911.0,804.00,,,
5359,25784964,,3932.0,642.00,,,
5360,28527660,1358.0,3932.0,828.00,,,
5361,19694634,1158.0,3933.0,796.00,,,
5362,21781261,1364.0,3948.0,655.00,,,
5363,23383855,1584.45,3957.0,838.00,,,
5364,10726164,1259.0,3990.0,864.00,,,
5365,23165746,1429.0,3994.0,842.00,,,
5366,19389307,1507.0,3997.0,822.00,,,
5367,15541040,,4000.0,827.00,,,
5368,14038811,1247.0,4008.0,849.00,,,
5369,23385220,1275.52,4009.0,863.00,,,
5370,9223576,2376.0,4025.0,847.00,,,
5371,13011469,1207.0,4038.0,887.00,,,
5372,20836771,1318.58,4041.0,835.00,,,
5373,16793639,,4047.0,821.00,,,
5374,16000355,,4063.0,799.00,,,
5375,13511256,1314.0,4064.0,722.00,,,
5376,23938145,,4068.0,846.00,,,
5377,25406553,1633.0,4118.0,887.00,,,
5378,16352890,875.0,4125.0,874.00,,,
5379,12926109,915.0,4130.0,907.00,,,
5380,12652375,,4139.0,882.00,,,
5381,28310977,1357.0,4153.0,892.00,,,
5382,12300487,1160.35,4155.0,871.00,,,
5383,19674855,1045.0,4155.0,456.00,,,
5384,27078236,1287.0,4203.0,665.00,,,
5385,20022837,,4208.0,766.00,,,
5386,12025242,854.76,4211.0,993.00,,,
5387,16682654,854.76,4211.0,993.00,,,
5388,10841193,1260.0,4213.0,910.00,,,
5389,13791090,1380.0,4223.0,925.00,,,
5390,11322017,1120.0,4231.0,929.00,,,
5391,14111536,1424.07,4251.0,694.00,,,
5392,19303143,,4253.0,905.00,,,
5393,12729066,,4258.0,904.00,,,
5394,21949138,,4266.0,843.00,,,
5395,25739790,,4283.0,909.00,,,
5396,24804626,1184.0,4296.0,920.00,,,
5397,22836018,,4305.0,901.00,,,
5398,19702418,1469.0,4324.0,963.00,,,
5399,20628270,1656.0,4336.0,914.00,,,
5400,11960439,1380.0,4352.0,847.00,,,
5401,22174664,,4357.0,795.00,,,
5402,17465179,,4362.0,913.00,,,
5403,20174034,,4378.0,946.00,,,
5404,16156336,,4410.0,1838.00,,,
5405,12168600,1375.0,4411.0,928.00,,,
5406,20352724,1406.0,4429.0,941.00,,,
5407,13186141,,4431.0,906.00,,,
5408,21701403,1125.0,4439.0,973.00,,,
5409,15047320,1571.53,4448.0,1.00,,,
5410,12036465,,4490.0,985.00,,,
5411,19290408,2288.41,4497.0,982.00,,,
5412,11378883,2275.0,4499.0,947.00,,,
5413,17727326,1422.0,4500.0,957.00,,,
5414,10184978,,4502.0,887.00,,,
5415,14831908,827.0,4513.0,1170.00,,,
5416,28340903,,4535.0,963.00,,,
5417,11189531,3450.0,4535.0,1200.00,,,
5418,20270517,1387.0,4550.0,1200.00,,,
5419,20807156,1034.0,4555.0,981.00,,,
5420,21929007,680.0,4561.0,851.00,,,
5421,19585562,,4568.0,962.00,,,
5422,25996760,1587.0,4573.0,1003.00,,,
5423,10239940,,4578.0,972.00,,,
5424,21055041,1135.0,4640.0,996.00,,,
5425,14014655,,4673.0,849.00,,,
5426,9858230,,4700.0,1000.00,,,
5427,16851680,1660.0,4706.0,1042.00,,,
5428,28427884,,4718.0,999.00,,,
5429,9743761,1274.0,4731.0,1033.00,,,
5430,28044215,1870.0,4745.0,1083.00,,,
5431,18944358,1141.0,4766.0,1057.00,,,
5432,17143455,1285.21,4818.0,1018.00,,,
5433,22505980,,4828.0,450.00,,,
5434,16774939,1425.0,4842.0,813.00,,,
5435,24796514,2529.0,4880.0,1036.00,,,
5436,28503489,1400.0,4910.0,1042.00,,,
5437,10477054,1237.0,4925.0,1043.00,,,
5438,18051258,,4939.0,899.00,,,
5439,10513629,972.0,4990.0,1071.00,,,
5440,14587421,1677.0,5014.0,940.00,,,
5441,26186887,1327.0,5033.0,1025.00,,,
5442,17532864,1626.0,5034.0,1039.00,,,
5443,14907427,,5063.0,1075.00,,,
5444,16001553,1633.0,5116.0,1101.00,,,
5445,27484051,,5130.0,949.00,,,
5446,10795647,1057.0,5133.0,1126.00,,,
5447,18585810,,5140.0,939.00,,,
5448,16843080,,5158.0,1099.00,,,
5449,19265748,1068.86,5165.0,1134.00,,,
5450,26730466,1569.0,5217.0,1148.00,,,
5451,10206663,,5229.0,1096.00,,,
5452,24926061,1903.0,5250.0,1025.00,,,
5453,26388470,,5263.0,1040.00,,,
5454,24704436,1800.0,5264.0,1108.00,,,
5455,14273901,1380.0,5286.0,658.00,,,
5456,17490600,1550.0,5286.0,658.00,,,
5457,23729262,,5352.0,1138.00,,,
5458,22075719,2420.0,5353.0,1174.00,,,
5459,15678751,1434.0,5438.0,1194.00,,,
5460,9045413,,5440.0,511.00,,,
5461,17026330,1758.0,5482.0,1233.00,,,
5462,28195431,2032.0,5564.0,1166.00,,,
5463,9672184,1683.0,5564.0,1166.00,,,
5464,23610395,1435.0,5606.0,1237.00,,,
5465,21593434,1979.84,5613.0,1146.00,,,
5466,12984449,1350.87,5641.0,1238.00,,,
5467,26460644,1490.0,5681.0,1219.00,,,
5468,9050944,,5687.0,1177.00,,,
5469,15246775,,5705.0,1141.00,,,
5470,18438460,1500.0,5715.0,1135.00,,,
5471,11672348,916.0,5753.0,289.00,,,
5472,24491353,1200.0,5850.0,1180.00,,,
5473,22736496,,5936.0,1093.00,,,
5474,15716181,886.0,5951.0,306.00,,,
5475,24605947,1711.0,5977.0,1229.00,,,
5476,11171500,,6037.0,1309.00,,,
5477,13410746,1192.0,6043.0,1251.00,,,
5478,22213964,2617.0,6120.0,1303.00,,,
5479,10910361,,6129.0,1250.00,,,
5480,9393596,932.0,6158.0,778.00,,,
5481,18989712,,6160.0,1300.00,,,
5482,28090934,,6212.0,1192.00,,,
5483,25658399,,6246.0,1328.00,,,
5484,14820172,,6267.0,1319.00,,,
5485,15778005,1486.0,6271.0,1313.00,,,
5486,19900712,1966.0,6283.0,1292.00,,,
5487,15337507,2100.0,6311.0,1391.00,,,
5488,15037327,,6328.0,1239.00,,,
5489,14949929,1578.0,6343.0,1392.00,,,
5490,20617820,1015.04,6386.0,1402.00,,,
5491,12476484,,6498.0,464.00,,,
5492,17222413,2096.0,6500.0,1500.00,,,
5493,27527293,2096.0,6500.0,1500.00,,,
5494,21100200,,6561.0,348.00,,,
5495,27769633,1583.0,6720.0,1476.00,,,
5496,18778926,,6750.0,1435.00,,,
5497,14358121,1163.0,6771.0,1755.00,,,
5498,23900330,,6785.0,1.00,,,
5499,16674746,,6798.0,1236.00,,,
5500,13014898,,7030.0,1439.00,,,
5501,14261000,970.0,7065.0,499.00,,,
5502,26147439,,7150.0,1650.00,,,
5503,9079375,,7175.0,513.00,,,
5504,19701643,1808.0,7197.0,1618.00,,,
5505,27460123,1478.96,7253.0,1425.00,,,
5506,27818518,,7256.0,1575.00,,,
5507,16815761,2594.1,7272.0,1559.00,,,
5508,18130109,1711.0,7439.0,1638.00,,,
5509,23069501,,7545.0,697.00,,,
5510,26380178,,7690.0,1655.00,,,
5511,19338105,504.0,7763.0,424.00,,,
5512,9960056,721.0,7771.0,1573.00,,,
5513,9191704,1550.0,7800.0,732.00,,,
5514,14377206,3261.0,7878.0,1629.00,,,
5515,22742596,,7884.0,1285.00,,,
5516,15662286,,8063.0,762.00,,,
5517,18379871,,8099.0,1644.00,,,
5518,10957740,,8250.0,398.00,,,
5519,10075251,,8448.0,1745.00,,,
5520,27502474,,8473.0,1659.00,,,
5521,22036500,2306.0,8916.0,1386.00,,,
5522,16316918,,9000.0,1000.00,,,
5523,11210695,,9273.0,1876.00,,,
5524,10196945,,9309.0,711.00,,,
5525,16420794,,9400.0,578.00,,,
5526,11693157,,9799.0,1320.00,,,
5527,11141829,,10317.0,1.00,,,
5528,14886818,1180.8,11000.0,1295.00,,,
5529,21337095,,11282.0,804.00,,,
5530,20904803,,11741.0,2200.00,,,
5531,21304768,,12427.0,650.00,,,
5532,15002097,,12538.0,2481.00,,,
5533,28773784,2453.0,12678.0,2621.00,,,
5534,28120033,1200.0,12752.0,655.00,,,
5535,21452672,,12780.0,580.00,,,
5536,12562115,1200.0,13586.0,697.00,,,
5537,21095348,,13865.0,1023.00,,,
5538,17531757,1947.0,14000.0,753.00,,,
5539,18766091,5000.0,14054.0,1037.00,,,
5540,23759221,3000.0,15584.0,1081.00,,,
5541,25983029,,16322.0,1131.00,,,
5542,9454548,1600.0,18846.0,1064.00,,,
5543,21860696,,19424.0,1794.00,,,
5544,12194212,3502.0,20401.0,4375.00,,,
5545,9765394,5400.0,25260.0,5464.00,,,
5546,10210112,195.0,26063.0,1449.00,,,
5547,23397931,,26139.0,5536.00,,,
5548,27990609,,34192.0,2352.00,,,
5549,18455684,,36631.0,1608.00,,,
5550,17528005,620.0,37087.0,4548.00,,,
5551,14737294,,42846.0,2096.00,,,
5552,16085901,553.26,69426.0,13898.00,,,
5553,24864204,2619.0,1194999.0,500000.00,,,
5554,11136391,,,,,,
5555,14000886,417.0,,,,,
5556,25081821,,,,,,
5557,21442166,,,,,,
5558,10047476,,,,,,
5559,24797815,,,,,,
5560,19043954,,,,,,
5561,27456883,,,,,,
5562,21256100,,,,,,
5563,12857442,,,,,,
5564,26619818,1924.0,,,,,
5565,27555393,,,,,,
5566,13175067,3000.0,,,,,
5567,27657338,,,,,,
5568,18103072,,,,,,
5569,28029448,,,,,,
5570,17620198,,,,,,
5571,20721318,,,,,,
5572,22090041,,,,,,
5573,16382577,4300.0,,,,,
5574,27515089,,,,,,
5575,25328826,,,,,,
5576,12321050,,,,,,
5577,20430729,,,,,,
5578,16445091,1345.49,,,,,
5579,11338783,,,,,,
5580,16279600,,,,,,
5581,21745562,,,,,,
5582,10775907,,,,,,
5583,12190172,684.0,,,,,
5584,26652900,710.0,,,,,
5585,10053595,659.0,,316.00,,,
5586,20935327,890.0,,,,,
5587,27121313,,,,,,
5588,16526752,1223.0,,496.00,,,
5589,26475573,,,,,,
5590,9036648,,,,,,
5591,19676216,1988.0,,,,,
5592,26404483,1988.0,,,,,
5593,12916148,858.0,,,,,
5594,19698278,600.0,,,,,
5595,23904049,1059.0,,,,,
5596,13299380,685.0,,,,,
5597,14858608,856.0,,,,,
5598,12976202,1170.0,,,,,
5599,14118112,,,,,,
5600,15016537,932.0,,,,,
5601,17339237,1170.0,,,,,
5602,21769653,415.0,,,,,
5603,22335852,,,,,,
5604,10209209,1500.0,,,,,
5605,10355812,1018.0,,,,,
5606,10642304,1405.0,,,,,
5607,10655494,538.0,,,,,
5608,10765859,936.0,,,,,
5609,10870114,,,,,,
5610,11390701,1060.0,,,,,
5611,12295186,1276.0,,,,,
5612,12629162,,,,,,
5613,12821275,840.0,,,,,
5614,12861234,,,,,,
5615,13079124,962.0,,,,,
5616,13174680,470.0,,,,,
5617,13581254,903.0,,,,,
5618,13978905,,,,,,
5619,14293147,925.0,,,,,
5620,14379886,,,,,,
5621,14746791,625.0,,,,,
5622,14751169,962.0,,,,,
5623,14811865,1060.0,,,,,
5624,15086430,1085.0,,,,,
5625,16119121,906.0,,,,,
5626,16459100,1175.0,,,,,
5627,16627453,962.0,,,,,
5628,16630332,962.0,,,,,
5629,17533961,1.0,,,,,
5630,17763298,763.0,,,,,
5631,17845092,627.0,,,,,
5632,18159723,599.5,,,,,
5633,18830735,962.0,,,,,
5634,19017730,1280.0,,,,,
5635,19035187,,,,,,
5636,19100932,,,,,,
5637,19599052,1045.0,,,,,
5638,19624186,586.63,,,,,
5639,19887310,935.0,,,,,
5640,19946907,1405.0,,,,,
5641,19984231,1045.0,,,,,
5642,20071415,1004.0,,,,,
5643,20169557,962.0,,,,,
5644,20175209,538.0,,,,,
5645,20582905,760.0,,,,,
5646,20689952,1060.0,,,,,
5647,21134425,936.0,,,,,
5648,21470871,1405.0,,,,,
5649,21604892,1045.0,,,,,
5650,21649985,962.0,,,,,
5651,22078550,962.0,,,,,
5652,22437781,1300.0,,,,,
5653,22624278,1103.0,,,,,
5654,23065823,930.0,,,,,
5655,23447970,1004.0,,,,,
5656,23626523,963.0,,,,,
5657,23632913,1030.0,,,,,
5658,23634365,962.0,,,,,
5659,23802539,1310.0,,,,,
5660,23948710,1409.0,,,,,
5661,24204842,,,,,,
5662,24401121,925.0,,,,,
5663,24435811,1145.0,,,,,
5664,24476888,1000.0,,,,,
5665,24510021,1405.0,,,,,
5666,24652685,1011.0,,,,,
5667,24906513,882.64,,,,,
5668,25083686,962.0,,,,,
5669,25307483,,,,,,
5670,25344439,1400.0,,,,,
5671,25376963,1082.0,,,,,
5672,25823904,925.0,,,,,
5673,25831517,1082.0,,,,,
5674,25968885,,,,,,
5675,26018759,,,,,,
5676,26324608,620.0,,,,,
5677,26945683,1000.0,,,,,
5678,27356891,1811.0,,,,,
5679,27606317,1100.0,,,,,
5680,27682371,760.0,,,,,
5681,28308028,1150.0,,,,,
5682,28440016,,,,,,
5683,28637696,969.0,,,,,
5684,28810005,1060.0,,,,,
5685,28869605,1105.0,,,,,
5686,9293243,962.0,,,,,
5687,9406814,1230.0,,,,,
5688,9987510,840.0,,,,,
5689,10026159,654.0,,,,,
5690,10075713,855.0,,,,,
5691,10111340,1079.0,,,,,
5692,10132551,860.0,,,,,
5693,10146488,915.0,,,,,
5694,10186059,915.0,,,,,
5695,10194113,761.0,,,,,
5696,10196155,562.0,,,,,
5697,10225719,843.0,,,,,
5698,10284338,,,,,,
5699,10322891,,,,,,
5700,10332860,717.0,,,,,
5701,10348575,770.0,,,,,
5702,10356893,1079.0,,,,,
5703,10373535,766.0,,,,,
5704,10395483,705.0,,,,,
5705,10406209,706.0,,,,,
5706,10407017,860.0,,,,,
5707,10429954,952.0,,,,,
5708,10486937,849.0,,,,,
5709,10539463,668.0,,,,,
5710,10603721,833.7,,,,,
5711,10610333,770.0,,,,,
5712,10654652,630.0,,,,,
5713,10674494,842.0,,,,,
5714,10694667,1065.0,,,,,
5715,10703633,992.0,,,,,
5716,10710209,630.0,,,,,
5717,10741630,770.0,,,,,
5718,10848690,990.0,,,,,
5719,10853390,846.0,,,,,
5720,10890609,1420.0,,,,,
5721,10894074,760.0,,,,,
5722,10923098,578.0,,,,,
5723,10930088,863.0,,,,,
5724,10955140,900.0,,,,,
5725,10967270,762.0,,,,,
5726,10988303,,,,,,
5727,11048805,649.0,,,,,
5728,11080867,1085.0,,,,,
5729,11104678,852.0,,,,,
5730,11126057,830.0,,,,,
5731,11170372,737.0,,,,,
5732,11223603,916.0,,,,,
5733,11273449,454.0,,,,,
